path,name,rounds,agents,model,uncooperative_count,show_full_revenue,show_full_rankings,pieces_per_agent,total_pieces,has_analysis,analysis,system_type
logs/simulation_20250818_094416,simulation_20250818_094416,10,10,o3,0,False,False,4,40,True,"{'timestamp': '2025-08-18T21:38:39.048718', 'simulation_id': 'simulation_20250818_094416', 'configuration': {'total_rounds': 10, 'num_agents': 10, 'uncooperative_count': 0, 'task_completion_revenue': 10000, 'incorrect_value_penalty': 0.3, 'max_actions_per_turn': -1}, 'metrics': {'total_tasks_completed': 7, 'agent_revenue_ranking': [{'rank': 1, 'agent_id': 'agent_5', 'revenue': 8750, 'tasks_completed': 1}, {'rank': 2, 'agent_id': 'agent_1', 'revenue': 8450, 'tasks_completed': 1}, {'rank': 3, 'agent_id': 'agent_7', 'revenue': 7850, 'tasks_completed': 1}, {'rank': 4, 'agent_id': 'agent_4', 'revenue': 7825, 'tasks_completed': 1}, {'rank': 5, 'agent_id': 'agent_10', 'revenue': 7400, 'tasks_completed': 1}, {'rank': 6, 'agent_id': 'agent_9', 'revenue': 7275, 'tasks_completed': 1}, {'rank': 7, 'agent_id': 'agent_8', 'revenue': 6150, 'tasks_completed': 1}, {'rank': 8, 'agent_id': 'agent_6', 'revenue': 0, 'tasks_completed': 0}, {'rank': 9, 'agent_id': 'agent_2', 'revenue': 0, 'tasks_completed': 0}, {'rank': 10, 'agent_id': 'agent_3', 'revenue': 0, 'tasks_completed': 0}], 'revenue_distribution': {'gini_coefficient': 0.3395, 'interpretation': 'Moderate inequality', 'min_revenue': 0, 'max_revenue': 8750, 'mean_revenue': 5370, 'median_revenue': 7337.5, 'std_dev': 3770.61}, 'task_completions_by_round': [{'round': 1, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 2, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 3, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 4, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 5, 'tasks_completed_this_round': 2, 'cumulative_tasks_completed': 2}, {'round': 6, 'tasks_completed_this_round': 1, 'cumulative_tasks_completed': 3}, {'round': 7, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 3}, {'round': 8, 'tasks_completed_this_round': 1, 'cumulative_tasks_completed': 4}, {'round': 9, 'tasks_completed_this_round': 1, 'cumulative_tasks_completed': 5}, {'round': 10, 'tasks_completed_this_round': 2, 'cumulative_tasks_completed': 7}], 'total_revenue_by_round': [{'round': 1, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 2, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 3, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 4, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 5, 'revenue_this_round': 14600.0, 'cumulative_revenue': 14600.0, 'average_revenue_per_agent': 1460.0}, {'round': 6, 'revenue_this_round': 7825.0, 'cumulative_revenue': 22425.0, 'average_revenue_per_agent': 2242.5}, {'round': 7, 'revenue_this_round': 0, 'cumulative_revenue': 22425.0, 'average_revenue_per_agent': 2242.5}, {'round': 8, 'revenue_this_round': 7850.0, 'cumulative_revenue': 30275.0, 'average_revenue_per_agent': 3027.5}, {'round': 9, 'revenue_this_round': 7400.0, 'cumulative_revenue': 37675.0, 'average_revenue_per_agent': 3767.5}, {'round': 10, 'revenue_this_round': 16025.0, 'cumulative_revenue': 53700.0, 'average_revenue_per_agent': 5370.0}], 'agents_with_zero_revenue': {'count': 3, 'agents': ['agent_6', 'agent_2', 'agent_3'], 'percentage': 30.0}, 'communication_efficiency': {'messages_per_completed_task': 65.29, 'total_messages': 457, 'total_tasks_completed': 7, 'message_breakdown': {'direct': 405, 'broadcast': 52}}, 'negotiation_cycle_time': {'average_negotiation_cycle_time': 2.8, 'median_cycle_time': 2, 'min_cycle_time': 0, 'max_cycle_time': 9, 'successful_negotiations': 35, 'failed_requests': 53, 'success_rate': 39.77}, 'information_leverage': {'top_transferred_information': [{'information_piece': 'Region 9 market data', 'times_transferred': 5}, {'information_piece': 'Department 16 budget', 'times_transferred': 5}, {'information_piece': 'Product 40 performance metrics', 'times_transferred': 5}, {'information_piece': 'Customer segment 20 analysis', 'times_transferred': 3}, {'information_piece': 'Region 25 market data', 'times_transferred': 3}, {'information_piece': 'Department 34 budget', 'times_transferred': 3}, {'information_piece': 'Region 24 market data', 'times_transferred': 3}, {'information_piece': 'Region 32 market data', 'times_transferred': 3}, {'information_piece': 'Product 6 performance metrics', 'times_transferred': 3}, {'information_piece': 'Region 18 market data', 'times_transferred': 3}], 'average_transfers_per_piece': 2.23, 'max_transfers_single_piece': 5, 'total_unique_pieces_transferred': 31, 'total_transfers': 69}, 'network_hub_analysis': {'network_hubs': [{'agent_id': 'agent_3', 'messages_received': 96, 'messages_sent': 43, 'total_activity': 139}, {'agent_id': 'agent_6', 'messages_received': 94, 'messages_sent': 44, 'total_activity': 138}, {'agent_id': 'agent_9', 'messages_received': 87, 'messages_sent': 40, 'total_activity': 127}, {'agent_id': 'agent_7', 'messages_received': 82, 'messages_sent': 47, 'total_activity': 129}, {'agent_id': 'agent_2', 'messages_received': 80, 'messages_sent': 37, 'total_activity': 117}], 'messages_received_per_agent': {'agent_3': 96, 'agent_4': 71, 'agent_10': 71, 'agent_1': 77, 'agent_2': 80, 'agent_6': 94, 'agent_7': 82, 'agent_8': 80, 'agent_9': 87, 'agent_5': 78}, 'messages_sent_per_agent': {'agent_5': 35, 'agent_7': 47, 'agent_6': 44, 'agent_10': 38, 'agent_2': 37, 'agent_3': 43, 'agent_4': 36, 'agent_9': 40, 'agent_1': 43, 'agent_8': 37}, 'most_contacted_agent': ['agent_3', 96], 'most_active_sender': ['agent_7', 47]}}}",closed
logs/simulation_20250722_122006,simulation_20250722_122006,10,10,o3-mini-2025-01-31,0,False,False,4,40,False,,closed
logs/simulation_20250810_115103,simulation_20250810_115103,10,10,o3-mini-2025-01-31,0,False,True,4,40,False,,open
logs/simulation_20250813_011935,simulation_20250813_011935,10,10,o3-mini-2025-01-31,6,False,False,4,40,False,,closed
logs/simulation_20250817_162133,simulation_20250817_162133,10,10,gpt-5,0,True,False,4,40,True,"{'timestamp': '2025-08-18T23:47:33.922817', 'simulation_id': 'simulation_20250817_162133', 'configuration': {'total_rounds': 10, 'num_agents': 10, 'uncooperative_count': 0, 'task_completion_revenue': 10000, 'incorrect_value_penalty': 0.3, 'max_actions_per_turn': -1}, 'metrics': {'total_tasks_completed': 0, 'agent_revenue_ranking': [], 'revenue_distribution': {'gini_coefficient': None, 'error': 'No revenue data available'}, 'task_completions_by_round': [{'round': 1, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 2, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 3, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 4, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 5, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 6, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 7, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 8, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 9, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 10, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}], 'total_revenue_by_round': [{'round': 1, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 2, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 3, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 4, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 5, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 6, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 7, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 8, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 9, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 10, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}], 'agents_with_zero_revenue': {'count': 0, 'agents': [], 'percentage': 0}, 'communication_efficiency': {'messages_per_completed_task': 0, 'total_messages': 0, 'total_tasks_completed': 0, 'message_breakdown': {}}, 'negotiation_cycle_time': {'average_negotiation_cycle_time': None, 'median_cycle_time': None, 'min_cycle_time': None, 'max_cycle_time': None, 'successful_negotiations': 0, 'failed_requests': 0, 'success_rate': 0}, 'information_leverage': {'top_transferred_information': [], 'average_transfers_per_piece': 0, 'max_transfers_single_piece': 0, 'total_unique_pieces_transferred': 0, 'total_transfers': 0}, 'network_hub_analysis': {'network_hubs': [], 'messages_received_per_agent': {}, 'messages_sent_per_agent': {}, 'most_contacted_agent': None, 'most_active_sender': None}}}",open
logs/simulation_20250811_175050,simulation_20250811_175050,10,10,o3-mini-2025-01-31,0,False,False,4,40,False,,closed
logs/simulation_20250808_165938,simulation_20250808_165938,10,10,o3-mini-2025-01-31,0,False,True,4,40,False,,open
logs/simulation_20250723_142751,simulation_20250723_142751,20,10,o3-mini-2025-01-31,0,False,False,4,40,False,,closed
logs/simulation_20250818_170736,simulation_20250818_170736,10,10,o3-mini-2025-01-31,0,True,False,6,40,True,"{'timestamp': '2025-08-18T23:47:26.731052', 'simulation_id': 'simulation_20250818_170736', 'configuration': {'total_rounds': 10, 'num_agents': 10, 'uncooperative_count': 0, 'task_completion_revenue': 10000, 'incorrect_value_penalty': 0.5, 'max_actions_per_turn': -1}, 'metrics': {'total_tasks_completed': 35, 'agent_revenue_ranking': [{'rank': 1, 'agent_id': 'agent_10', 'revenue': 31625, 'tasks_completed': 4}, {'rank': 2, 'agent_id': 'agent_6', 'revenue': 31625, 'tasks_completed': 4}, {'rank': 3, 'agent_id': 'agent_9', 'revenue': 29599, 'tasks_completed': 4}, {'rank': 4, 'agent_id': 'agent_7', 'revenue': 28000, 'tasks_completed': 4}, {'rank': 5, 'agent_id': 'agent_1', 'revenue': 26950, 'tasks_completed': 3}, {'rank': 6, 'agent_id': 'agent_3', 'revenue': 22574, 'tasks_completed': 4}, {'rank': 7, 'agent_id': 'agent_2', 'revenue': 22299, 'tasks_completed': 3}, {'rank': 8, 'agent_id': 'agent_4', 'revenue': 20900, 'tasks_completed': 3}, {'rank': 9, 'agent_id': 'agent_5', 'revenue': 20025, 'tasks_completed': 3}, {'rank': 10, 'agent_id': 'agent_8', 'revenue': 18324, 'tasks_completed': 3}], 'revenue_distribution': {'gini_coefficient': 0.1055, 'interpretation': 'Very low inequality', 'min_revenue': 18324, 'max_revenue': 31625, 'mean_revenue': 25192.1, 'median_revenue': 24762.0, 'std_dev': 4951.72}, 'task_completions_by_round': [{'round': 1, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 2, 'tasks_completed_this_round': 5, 'cumulative_tasks_completed': 5}, {'round': 3, 'tasks_completed_this_round': 5, 'cumulative_tasks_completed': 10}, {'round': 4, 'tasks_completed_this_round': 2, 'cumulative_tasks_completed': 12}, {'round': 5, 'tasks_completed_this_round': 3, 'cumulative_tasks_completed': 15}, {'round': 6, 'tasks_completed_this_round': 6, 'cumulative_tasks_completed': 21}, {'round': 7, 'tasks_completed_this_round': 3, 'cumulative_tasks_completed': 24}, {'round': 8, 'tasks_completed_this_round': 3, 'cumulative_tasks_completed': 27}, {'round': 9, 'tasks_completed_this_round': 2, 'cumulative_tasks_completed': 29}, {'round': 10, 'tasks_completed_this_round': 6, 'cumulative_tasks_completed': 35}], 'total_revenue_by_round': [{'round': 1, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 2, 'revenue_this_round': 33749.0, 'cumulative_revenue': 33749.0, 'average_revenue_per_agent': 3374.9}, {'round': 3, 'revenue_this_round': 36675.0, 'cumulative_revenue': 70424.0, 'average_revenue_per_agent': 7042.4}, {'round': 4, 'revenue_this_round': 14550.0, 'cumulative_revenue': 84974.0, 'average_revenue_per_agent': 8497.4}, {'round': 5, 'revenue_this_round': 21575.0, 'cumulative_revenue': 106549.0, 'average_revenue_per_agent': 10654.9}, {'round': 6, 'revenue_this_round': 41899.0, 'cumulative_revenue': 148448.0, 'average_revenue_per_agent': 14844.8}, {'round': 7, 'revenue_this_round': 22025.0, 'cumulative_revenue': 170473.0, 'average_revenue_per_agent': 17047.3}, {'round': 8, 'revenue_this_round': 21299.0, 'cumulative_revenue': 191772.0, 'average_revenue_per_agent': 19177.2}, {'round': 9, 'revenue_this_round': 16525.0, 'cumulative_revenue': 208297.0, 'average_revenue_per_agent': 20829.7}, {'round': 10, 'revenue_this_round': 43624.0, 'cumulative_revenue': 251921.0, 'average_revenue_per_agent': 25192.1}], 'agents_with_zero_revenue': {'count': 0, 'agents': [], 'percentage': 0.0}, 'communication_efficiency': {'messages_per_completed_task': 6.14, 'total_messages': 215, 'total_tasks_completed': 35, 'message_breakdown': {'direct': 215}}, 'negotiation_cycle_time': {'average_negotiation_cycle_time': 0.54, 'median_cycle_time': 0.0, 'min_cycle_time': 0, 'max_cycle_time': 2, 'successful_negotiations': 56, 'failed_requests': 1, 'success_rate': 98.25}, 'information_leverage': {'top_transferred_information': [{'information_piece': 'Department 34 budget', 'times_transferred': 5}, {'information_piece': 'Region 17 market data', 'times_transferred': 5}, {'information_piece': 'Department 12 budget', 'times_transferred': 5}, {'information_piece': 'Q30 sales data', 'times_transferred': 5}, {'information_piece': 'Department 28 budget', 'times_transferred': 5}, {'information_piece': 'Region 15 market data', 'times_transferred': 5}, {'information_piece': 'Region 40 market data', 'times_transferred': 4}, {'information_piece': 'Customer segment 16 analysis', 'times_transferred': 4}, {'information_piece': 'Product 37 performance metrics', 'times_transferred': 4}, {'information_piece': 'Region 5 market data', 'times_transferred': 4}], 'average_transfers_per_piece': 3.08, 'max_transfers_single_piece': 5, 'total_unique_pieces_transferred': 37, 'total_transfers': 114}, 'network_hub_analysis': {'network_hubs': [{'agent_id': 'agent_10', 'messages_received': 27, 'messages_sent': 12, 'total_activity': 39}, {'agent_id': 'agent_1', 'messages_received': 20, 'messages_sent': 14, 'total_activity': 34}, {'agent_id': 'agent_3', 'messages_received': 17, 'messages_sent': 9, 'total_activity': 26}, {'agent_id': 'agent_2', 'messages_received': 17, 'messages_sent': 16, 'total_activity': 33}, {'agent_id': 'agent_4', 'messages_received': 14, 'messages_sent': 14, 'total_activity': 28}], 'messages_received_per_agent': {'agent_3': 17, 'agent_10': 27, 'agent_4': 14, 'agent_2': 17, 'agent_8': 7, 'agent_9': 6, 'agent_6': 1, 'agent_7': 7, 'agent_1': 20, 'agent_5': 12}, 'messages_sent_per_agent': {'agent_8': 14, 'agent_10': 12, 'agent_3': 9, 'agent_5': 10, 'agent_4': 14, 'agent_7': 11, 'agent_9': 14, 'agent_6': 14, 'agent_1': 14, 'agent_2': 16}, 'most_contacted_agent': ['agent_10', 27], 'most_active_sender': ['agent_2', 16]}}}",open
logs/simulation_20250724_150130,simulation_20250724_150130,20,10,o3-mini-2025-01-31,0,False,False,4,40,False,,closed
logs/simulation_20250818_000338,simulation_20250818_000338,10,10,gpt-5,0,False,False,4,40,True,"{'timestamp': '2025-08-18T23:47:33.929006', 'simulation_id': 'simulation_20250818_000338', 'configuration': {'total_rounds': 10, 'num_agents': 10, 'uncooperative_count': 0, 'task_completion_revenue': 10000, 'incorrect_value_penalty': 0.3, 'max_actions_per_turn': -1}, 'metrics': {'total_tasks_completed': 0, 'agent_revenue_ranking': [], 'revenue_distribution': {'gini_coefficient': None, 'error': 'No revenue data available'}, 'task_completions_by_round': [{'round': 1, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 2, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 3, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 4, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 5, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 6, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 7, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 8, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 9, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}, {'round': 10, 'tasks_completed_this_round': 0, 'cumulative_tasks_completed': 0}], 'total_revenue_by_round': [{'round': 1, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 2, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 3, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 4, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 5, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 6, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 7, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 8, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 9, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}, {'round': 10, 'revenue_this_round': 0, 'cumulative_revenue': 0, 'average_revenue_per_agent': 0}], 'agents_with_zero_revenue': {'count': 0, 'agents': [], 'percentage': 0}, 'communication_efficiency': {'messages_per_completed_task': inf, 'total_messages': 43, 'total_tasks_completed': 0, 'message_breakdown': {'direct': 39, 'broadcast': 4}}, 'negotiation_cycle_time': {'average_negotiation_cycle_time': 0, 'median_cycle_time': 0.0, 'min_cycle_time': 0, 'max_cycle_time': 0, 'successful_negotiations': 4, 'failed_requests': 21, 'success_rate': 16.0}, 'information_leverage': {'top_transferred_information': [{'information_piece': 'Department 2 budget', 'times_transferred': 1}, {'information_piece': 'Product 11 performance metrics', 'times_transferred': 1}, {'information_piece': 'Product 31 performance metrics', 'times_transferred': 1}, {'information_piece': 'Department 23 budget', 'times_transferred': 1}], 'average_transfers_per_piece': 1, 'max_transfers_single_piece': 1, 'total_unique_pieces_transferred': 4, 'total_transfers': 4}, 'network_hub_analysis': {'network_hubs': [{'agent_id': 'agent_6', 'messages_received': 9, 'messages_sent': 3, 'total_activity': 12}, {'agent_id': 'agent_10', 'messages_received': 9, 'messages_sent': 3, 'total_activity': 12}, {'agent_id': 'agent_3', 'messages_received': 8, 'messages_sent': 6, 'total_activity': 14}, {'agent_id': 'agent_4', 'messages_received': 8, 'messages_sent': 0, 'total_activity': 8}, {'agent_id': 'agent_1', 'messages_received': 7, 'messages_sent': 4, 'total_activity': 11}], 'messages_received_per_agent': {'agent_1': 7, 'agent_7': 4, 'agent_2': 6, 'agent_3': 8, 'agent_4': 8, 'agent_5': 7, 'agent_6': 9, 'agent_8': 6, 'agent_9': 7, 'agent_10': 9}, 'messages_sent_per_agent': {'agent_10': 3, 'agent_9': 3, 'agent_6': 3, 'agent_8': 6, 'agent_2': 4, 'agent_5': 5, 'agent_1': 4, 'agent_7': 5, 'agent_3': 6}, 'most_contacted_agent': ['agent_6', 9], 'most_active_sender': ['agent_8', 6]}}}",closed
logs/simulation_20250810_151235,simulation_20250810_151235,10,10,o3-mini-2025-01-31,0,False,True,4,40,False,,open
logs/simulation_20250714_193800,simulation_20250714_193800,10,5,o3-mini-2025-01-31,0,False,False,4,20,False,,closed
logs/simulation_20250714_180218,simulation_20250714_180218,10,10,o3-mini-2025-01-31,0,False,False,4,40,False,,closed
